file,zone,status
20260731_015826.jpg,on_crosswalk,ok
20260731_015834.jpg,on_crosswalk,ok
20260731_020200.jpg,on_crosswalk,ok
20260731_020222.jpg,on_crosswalk,ok
20260731_020552.jpg,on_crosswalk,ok
20260731_020835.jpg,on_crosswalk,ok
20260731_020844.jpg,on_crosswalk,ok
20260731_021438.jpg,on_crosswalk,ok
20260731_022044.jpg,on_crosswalk,ok
20260731_022050.jpg,on_crosswalk,ok
20260731_022543.jpg,on_crosswalk,ok
20260803_202350.jpg,on_crosswalk,ok
20260803_202401.jpg,on_crosswalk,ok
20260803_202404.jpg,on_crosswalk,ok
20260803_202425.jpg,on_crosswalk,ok
20260803_202436.jpg,on_crosswalk,ok
20260803_202438.jpg,on_crosswalk,ok
20260803_203502.jpg,on_crosswalk,ok
20260803_203754.jpg,on_crosswalk,ok
20260803_203914.jpg,on_crosswalk,ok
20260803_203917.jpg,on_crosswalk,ok
20260803_203942.jpg,on_crosswalk,ok
20260803_203945.jpg,on_crosswalk,ok
20260804_182205.jpg,on_crosswalk,ok
20260804_182403.jpg,on_crosswalk,ok
20260804_182405.jpg,on_crosswalk,ok
20260805_182210.jpg,on_crosswalk,ok
20260805_202144.jpg,on_crosswalk,ok
20260805_202149.jpg,on_crosswalk,ok
20260806_203445.jpg,on_crosswalk,ok
20260808_114925.jpg,on_crosswalk,ok
20260809_172941.jpg,on_crosswalk,ok
20260809_173622.jpg,on_crosswalk,ok
20260809_173921.jpg,on_crosswalk,ok
20260809_180128.jpg,on_crosswalk,ok
20260809_180436.jpg,on_crosswalk,ok
20260809_184426.jpg,on_crosswalk,ok
20260812_203831.jpg,on_crosswalk,ok
20260812_203832.jpg,on_crosswalk,ok
20260812_205130.jpg,on_crosswalk,ok
20260812_205232.jpg,on_crosswalk,ok
20260812_205408.jpg,on_crosswalk,ok
20260821_191004.jpg,on_crosswalk,ok
20260821_191014.jpg,on_crosswalk,ok
20260821_193234.jpg,on_crosswalk,ok
20260823_142842.jpg,on_crosswalk,ok
20260823_160640.jpg,on_crosswalk,ok
20260823_160704.jpg,on_crosswalk,ok
20260823_160853.jpg,on_crosswalk,ok
20260823_160857.jpg,on_crosswalk,ok
20260824_195730.jpg,on_crosswalk,ok
20260824_200051.jpg,on_crosswalk,ok
20260824_200250.jpg,on_crosswalk,ok
20260827_201707.jpg,on_crosswalk,ok
20260827_205639.jpg,on_crosswalk,ok
20260828_104040.jpg,on_crosswalk,ok
20260828_104042.jpg,on_crosswalk,ok
20260828_104621.jpg,on_crosswalk,ok
20260828_104642.jpg,on_crosswalk,ok
20260828_115144.jpg,on_crosswalk,ok
20260831_200234.jpg,on_crosswalk,ok
20260831_200454.jpg,on_crosswalk,ok
20260831_200615.jpg,on_crosswalk,ok
20260831_200628.jpg,on_crosswalk,ok
20260831_200820.jpg,on_crosswalk,ok
20260831_200935.jpg,on_crosswalk,ok
20260831_201020.jpg,on_crosswalk,ok
20260831_201133.jpg,on_crosswalk,ok
20260831_201149.jpg,on_crosswalk,ok
20260831_201202.jpg,on_crosswalk,ok
20260831_201242.jpg,on_crosswalk,ok
20260831_201316.jpg,on_crosswalk,ok
20260831_201327.jpg,on_crosswalk,ok
20260831_201437.jpg,on_crosswalk,ok
20260902_165935.jpg,on_crosswalk,ok
20260902_170356.jpg,on_crosswalk,ok
20260902_173821.jpg,on_crosswalk,ok
20260904_161748.jpg,on_crosswalk,ok
20260904_161749.jpg,on_crosswalk,ok
20260904_161751.jpg,on_crosswalk,ok
20260904_161806.jpg,on_crosswalk,ok
20260904_161808.jpg,on_crosswalk,ok
20260904_161809.jpg,on_crosswalk,ok
20260904_161823.jpg,on_crosswalk,ok
20260904_165508.jpg,on_crosswalk,ok
20260904_170758.jpg,on_crosswalk,ok
20260904_170800.jpg,on_crosswalk,ok
20260904_170825.jpg,on_crosswalk,ok
20260904_170827.jpg,on_crosswalk,ok
20260904_170849.jpg,on_crosswalk,ok
20260904_170850.jpg,on_crosswalk,ok
20260904_172128.jpg,on_crosswalk,ok
20260904_172129.jpg,on_crosswalk,ok
20260904_172200.jpg,on_crosswalk,ok
20260904_172201.jpg,on_crosswalk,ok
20260907_205243.jpg,on_crosswalk,ok
20260907_205506.jpg,on_crosswalk,ok
20260907_205513.jpg,on_crosswalk,ok
20260907_205650.jpg,on_crosswalk,ok
20260907_205806.jpg,on_crosswalk,ok
20260907_205819.jpg,on_crosswalk,ok
20260907_205849.jpg,on_crosswalk,ok
20260907_210036.jpg,on_crosswalk,ok
20260907_210104.jpg,on_crosswalk,ok
20260907_210148.jpg,on_crosswalk,ok
20260907_210155.jpg,on_crosswalk,ok
20260907_210228.jpg,on_crosswalk,ok
20260907_210411.jpg,on_crosswalk,ok
20260907_210420.jpg,on_crosswalk,ok
20260907_210428.jpg,on_crosswalk,ok
20260907_210542.jpg,on_crosswalk,ok
20260907_210551.jpg,on_crosswalk,ok
20260907_210600.jpg,on_crosswalk,ok
20260907_210653.jpg,on_crosswalk,ok
20260907_210659.jpg,on_crosswalk,ok
20260907_210721.jpg,on_crosswalk,ok
20260907_210737.jpg,on_crosswalk,ok
20260907_210909.jpg,on_crosswalk,ok
20260907_210914.jpg,on_crosswalk,ok
20260907_210953.jpg,on_crosswalk,ok
20260907_211011.jpg,on_crosswalk,ok
20260907_211119.jpg,on_crosswalk,ok
20260907_211153.jpg,on_crosswalk,ok
20260907_211202.jpg,on_crosswalk,ok
20260907_211208.jpg,on_crosswalk,ok
20260907_211401.jpg,on_crosswalk,ok
right (11).jpg,on_crosswalk,ok
right (1194).jpg,on_crosswalk,ok
right (1195).jpg,on_crosswalk,ok
right (1456).jpg,on_crosswalk,ok
right (1753).jpg,on_crosswalk,ok
right (2039).jpg,on_crosswalk,ok
right (2092).jpg,on_crosswalk,ok
right (2378).jpg,on_crosswalk,ok
right (2379).jpg,on_crosswalk,ok
right (2936).jpg,on_crosswalk,ok
right (3223).jpg,on_crosswalk,ok
right (3301).jpg,on_crosswalk,ok
right (569).jpg,on_crosswalk,ok
right (855).jpg,on_crosswalk,ok
