file,zone,status
surf_Surface_024_MP_SEL_SUR_002777.jpg,approach,ok
surf_Surface_024_MP_SEL_SUR_002826.jpg,on_crosswalk,ok
surf_Surface_025_MP_SEL_SUR_002998.jpg,on_crosswalk,ok
surf_Surface_025_MP_SEL_SUR_003003.jpg,on_crosswalk,ok
surf_Surface_026_MP_SEL_SUR_003008.jpg,on_crosswalk,ok
surf_Surface_026_MP_SEL_SUR_003043.jpg,on_crosswalk,ok
surf_Surface_027_MP_SEL_SUR_003093.jpg,on_crosswalk,ok
surf_Surface_027_MP_SEL_SUR_003138.jpg,on_crosswalk,ok
surf_Surface_028_MP_SEL_SUR_003177.jpg,on_crosswalk,ok
surf_Surface_029_MP_SEL_SUR_003293.jpg,approach,ok
surf_Surface_031_MP_SEL_SUR_003406.jpg,on_crosswalk,ok
surf_Surface_031_MP_SEL_SUR_003412.jpg,on_crosswalk,ok
surf_Surface_032_MP_SEL_SUR_003513.jpg,on_crosswalk,ok
surf_Surface_032_MP_SEL_SUR_003536.jpg,crossed_none,ok
surf_Surface_033_MP_SEL_SUR_003570.jpg,crossed_none,ok
surf_Surface_033_MP_SEL_SUR_003637.jpg,on_crosswalk,ok
surf_Surface_033_MP_SEL_SUR_003639.jpg,on_crosswalk,ok
surf_Surface_034_MP_SEL_SUR_003698.jpg,on_crosswalk,ok
surf_Surface_034_MP_SEL_SUR_003699.jpg,approach,ok
surf_Surface_034_MP_SEL_SUR_003721.jpg,on_crosswalk,ok
surf_Surface_035_MP_SEL_SUR_003741.jpg,on_crosswalk,ok
surf_Surface_035_MP_SEL_SUR_003796.jpg,on_crosswalk,ok
surf_Surface_036_MP_SEL_SUR_003815.jpg,on_crosswalk,ok
surf_Surface_037_MP_SEL_SUR_003915.jpg,on_crosswalk,ok
surf_Surface_037_MP_SEL_SUR_003952.jpg,on_crosswalk,ok
surf_Surface_037_MP_SEL_SUR_003965.jpg,on_crosswalk,ok
surf_Surface_038_MP_SEL_SUR_003975.jpg,on_crosswalk,ok
surf_Surface_038_MP_SEL_SUR_004011.jpg,on_crosswalk,ok
surf_Surface_038_MP_SEL_SUR_004020.jpg,on_crosswalk,ok
surf_Surface_039_MP_SEL_SUR_004117.jpg,on_crosswalk,ok
surf_Surface_040_MP_SEL_SUR_004139.jpg,approach,ok
surf_Surface_040_MP_SEL_SUR_004198.jpg,on_crosswalk,ok
surf_Surface_041_MP_SEL_SUR_004254.jpg,on_crosswalk,ok
surf_Surface_041_MP_SEL_SUR_004255.jpg,on_crosswalk,ok
surf_Surface_041_MP_SEL_SUR_004265.jpg,on_crosswalk,ok
surf_Surface_043_MP_SEL_SUR_004432.jpg,on_crosswalk,ok
surf_Surface_044_MP_SEL_SUR_004460.jpg,on_crosswalk,ok
surf_Surface_044_MP_SEL_SUR_004471.jpg,on_crosswalk,ok
surf_Surface_044_MP_SEL_SUR_004503.jpg,on_crosswalk,ok
surf_Surface_045_MP_SEL_SUR_004534.jpg,on_crosswalk,ok
surf_Surface_045_MP_SEL_SUR_004584.jpg,approach,ok
surf_Surface_046_MP_SEL_SUR_004608.jpg,on_crosswalk,ok
surf_Surface_046_MP_SEL_SUR_004680.jpg,on_crosswalk,ok
surf_Surface_047_MP_SEL_SUR_004748.jpg,on_crosswalk,ok
surf_Surface_047_MP_SEL_SUR_004757.jpg,on_crosswalk,ok
surf_Surface_048_MP_SEL_SUR_004772.jpg,on_crosswalk,ok
surf_Surface_048_MP_SEL_SUR_004774.jpg,on_crosswalk,ok
surf_Surface_049_MP_SEL_SUR_004858.jpg,on_crosswalk,ok
surf_Surface_049_MP_SEL_SUR_004880.jpg,on_crosswalk,ok
surf_Surface_049_MP_SEL_SUR_004882.jpg,on_crosswalk,ok
surf_Surface_050_MP_SEL_SUR_004967.jpg,on_crosswalk,ok
surf_Surface_051_MP_SEL_SUR_005069.jpg,on_crosswalk,ok
surf_Surface_051_MP_SEL_SUR_005087.jpg,on_crosswalk,ok
surf_Surface_052_MP_SEL_SUR_005140.jpg,on_crosswalk,ok
surf_Surface_053_MP_SEL_SUR_005193.jpg,on_crosswalk,ok
surf_Surface_054_MP_SEL_SUR_005271.jpg,on_crosswalk,ok
surf_Surface_054_MP_SEL_SUR_005276.jpg,on_crosswalk,ok
surf_Surface_054_MP_SEL_SUR_005277.jpg,on_crosswalk,ok
surf_Surface_054_MP_SEL_SUR_005295.jpg,on_crosswalk,ok
surf_Surface_055_MP_SEL_SUR_005321.jpg,on_crosswalk,ok
surf_Surface_055_MP_SEL_SUR_005323.jpg,on_crosswalk,ok
surf_Surface_056_MP_SEL_SUR_005400.jpg,on_crosswalk,ok
surf_Surface_057_MP_SEL_SUR_005450.jpg,on_crosswalk,ok
surf_Surface_060_MP_SEL_SUR_005600.jpg,on_crosswalk,ok
surf_Surface_062_MP_SEL_SUR_005657.jpg,on_crosswalk,ok
surf_Surface_062_MP_SEL_SUR_005665.jpg,on_crosswalk,ok
surf_Surface_062_MP_SEL_SUR_005676.jpg,on_crosswalk,ok
surf_Surface_062_MP_SEL_SUR_005694.jpg,on_crosswalk,ok
surf_Surface_064_MP_SEL_SUR_005771.jpg,on_crosswalk,ok
surf_Surface_065_MP_SEL_SUR_005823.jpg,on_crosswalk,ok
surf_Surface_065_MP_SEL_SUR_005837.jpg,on_crosswalk,ok
surf_Surface_066_MP_SEL_SUR_005885.jpg,on_crosswalk,ok
surf_Surface_068_MP_SEL_SUR_005982.jpg,on_crosswalk,ok
surf_Surface_068_MP_SEL_SUR_005997.jpg,on_crosswalk,ok
surf_Surface_072_MP_SEL_SUR_006156.jpg,on_crosswalk,ok
surf_Surface_075_MP_SEL_SUR_007373.jpg,on_crosswalk,ok
surf_Surface_075_MP_SEL_SUR_007410.jpg,on_crosswalk,ok
surf_Surface_076_MP_SEL_SUR_007490.jpg,on_crosswalk,ok
surf_Surface_077_MP_SEL_SUR_007543.jpg,on_crosswalk,ok
surf_Surface_077_MP_SEL_SUR_007545.jpg,on_crosswalk,ok
surf_Surface_077_MP_SEL_SUR_007550.jpg,on_crosswalk,ok
surf_Surface_077_MP_SEL_SUR_007576.jpg,on_crosswalk,ok
surf_Surface_078_MP_SEL_SUR_007604.jpg,on_crosswalk,ok
surf_Surface_078_MP_SEL_SUR_007617.jpg,on_crosswalk,ok
surf_Surface_079_MP_SEL_SUR_007667.jpg,on_crosswalk,ok
surf_Surface_079_MP_SEL_SUR_007696.jpg,on_crosswalk,ok
surf_Surface_080_MP_SEL_SUR_007786.jpg,on_crosswalk,ok
surf_Surface_080_MP_SEL_SUR_007805.jpg,crossed_none,ok
surf_Surface_080_MP_SEL_SUR_007816.jpg,crossed_none,ok
surf_Surface_082_MP_SEL_SUR_006338.jpg,on_crosswalk,ok
surf_Surface_082_MP_SEL_SUR_006349.jpg,crossed_none,ok
surf_Surface_083_MP_SEL_SUR_006369.jpg,on_crosswalk,ok
surf_Surface_087_MP_SEL_SUR_006578.jpg,on_crosswalk,ok
surf_Surface_088_MP_SEL_SUR_006623.jpg,on_crosswalk,ok
surf_Surface_088_MP_SEL_SUR_006627.jpg,on_crosswalk,ok
surf_Surface_091_MP_SEL_SUR_006772.jpg,on_crosswalk,ok
surf_Surface_092_MP_SEL_SUR_006826.jpg,on_crosswalk,ok
surf_Surface_093_MP_SEL_SUR_006862.jpg,on_crosswalk,ok
surf_Surface_093_MP_SEL_SUR_006882.jpg,on_crosswalk,ok
surf_Surface_093_MP_SEL_SUR_006888.jpg,on_crosswalk,ok
surf_Surface_094_MP_SEL_SUR_006903.jpg,on_crosswalk,ok
surf_Surface_094_MP_SEL_SUR_006914.jpg,on_crosswalk,ok
surf_Surface_094_MP_SEL_SUR_006927.jpg,approach,ok
surf_Surface_094_MP_SEL_SUR_006944.jpg,on_crosswalk,ok
surf_Surface_095_MP_SEL_SUR_006992.jpg,on_crosswalk,ok
surf_Surface_097_MP_SEL_SUR_007057.jpg,on_crosswalk,ok
surf_Surface_099_MP_SEL_SUR_007194.jpg,on_crosswalk,ok
surf_Surface_100_MP_SEL_SUR_007224.jpg,on_crosswalk,ok
surf_Surface_101_MP_SEL_SUR_007828.jpg,on_crosswalk,ok
surf_Surface_101_MP_SEL_SUR_007838.jpg,on_crosswalk,ok
surf_Surface_101_MP_SEL_SUR_007876.jpg,on_crosswalk,ok
surf_Surface_101_MP_SEL_SUR_007902.jpg,on_crosswalk,ok
surf_Surface_102_MP_SEL_SUR_007939.jpg,on_crosswalk,ok
surf_Surface_103_MP_SEL_SUR_007988.jpg,on_crosswalk,ok
surf_Surface_103_MP_SEL_SUR_008014.jpg,on_crosswalk,ok
surf_Surface_103_MP_SEL_SUR_008039.jpg,on_crosswalk,ok
surf_Surface_105_MP_SEL_SUR_008157.jpg,on_crosswalk,ok
surf_Surface_105_MP_SEL_SUR_008177.jpg,on_crosswalk,ok
surf_Surface_106_MP_SEL_SUR_008244.jpg,on_crosswalk,ok
surf_Surface_108_MP_SEL_SUR_008397.jpg,,skipped
surf_Surface_108_MP_SEL_SUR_008401.jpg,on_crosswalk,ok
surf_Surface_108_MP_SEL_SUR_008460.jpg,on_crosswalk,ok
surf_Surface_108_MP_SEL_SUR_008462.jpg,on_crosswalk,ok
surf_Surface_109_MP_SEL_SUR_008474.jpg,on_crosswalk,ok
surf_Surface_109_MP_SEL_SUR_008517.jpg,on_crosswalk,ok
surf_Surface_109_MP_SEL_SUR_008537.jpg,on_crosswalk,ok
surf_Surface_111_MP_SEL_SUR_008635.jpg,on_crosswalk,ok
surf_Surface_111_MP_SEL_SUR_008671.jpg,on_crosswalk,ok
surf_Surface_112_MP_SEL_SUR_008740.jpg,on_crosswalk,ok
surf_Surface_112_MP_SEL_SUR_008759.jpg,on_crosswalk,ok
surf_Surface_113_MP_SEL_SUR_008845.jpg,on_crosswalk,ok
surf_Surface_114_MP_SEL_SUR_008882.jpg,on_crosswalk,ok
surf_Surface_115_MP_SEL_SUR_008997.jpg,on_crosswalk,ok
surf_Surface_116_MP_SEL_SUR_009073.jpg,on_crosswalk,ok
surf_Surface_116_MP_SEL_SUR_009077.jpg,on_crosswalk,ok
surf_Surface_116_MP_SEL_SUR_009101.jpg,on_crosswalk,ok
surf_Surface_116_MP_SEL_SUR_009113.jpg,,skipped
surf_Surface_118_MP_SEL_SUR_009221.jpg,on_crosswalk,ok
surf_Surface_118_MP_SEL_SUR_009272.jpg,on_crosswalk,ok
surf_Surface_119_MP_SEL_SUR_009296.jpg,on_crosswalk,ok
surf_Surface_121_MP_SEL_SUR_009411.jpg,on_crosswalk,ok
surf_Surface_122_MP_SEL_SUR_009459.jpg,on_crosswalk,ok
surf_Surface_125_MP_SEL_SUR_009587.jpg,on_crosswalk,ok
surf_Surface_129_MP_SEL_SUR_009786.jpg,on_crosswalk,ok
