class,filename,angle_deg,x1,y1,x2,y2,view_w,view_h,status
on_surface,surf_Surface_024_MP_SEL_SUR_002766.jpg,-2.26,327,594,313,239,615,820,ok
on_surface,surf_Surface_024_MP_SEL_SUR_002767.jpg,4.15,273,483,287,290,615,820,ok
on_surface,surf_Surface_024_MP_SEL_SUR_002826.jpg,-2.17,253,515,244,278,615,820,ok
on_surface,surf_Surface_025_MP_SEL_SUR_002998.jpg,-5.41,315,532,295,321,615,820,ok
on_surface,surf_Surface_025_MP_SEL_SUR_003003.jpg,0.00,262,574,262,353,615,820,ok
on_surface,surf_Surface_026_MP_SEL_SUR_003008.jpg,-16.84,334,518,255,257,615,820,ok
on_surface,surf_Surface_026_MP_SEL_SUR_003043.jpg,11.94,284,429,347,131,615,820,ok
on_surface,surf_Surface_027_MP_SEL_SUR_003093.jpg,6.40,315,648,352,318,615,820,ok
on_surface,surf_Surface_027_MP_SEL_SUR_003138.jpg,0.16,291,631,292,267,615,820,ok
on_surface,surf_Surface_028_MP_SEL_SUR_003177.jpg,0.37,287,611,289,305,615,820,ok
on_surface,surf_Surface_031_MP_SEL_SUR_003406.jpg,-8.95,331,682,291,428,615,820,ok
on_surface,surf_Surface_031_MP_SEL_SUR_003412.jpg,-1.67,336,629,326,286,615,820,ok
on_surface,surf_Surface_032_MP_SEL_SUR_003513.jpg,2.05,277,624,287,344,615,820,ok
on_surface,surf_Surface_033_MP_SEL_SUR_003637.jpg,-2.93,289,549,280,373,615,820,ok
on_surface,surf_Surface_033_MP_SEL_SUR_003639.jpg,0.60,311,595,313,404,615,820,ok
on_surface,surf_Surface_034_MP_SEL_SUR_003698.jpg,-0.91,348,596,345,408,615,820,ok
on_surface,surf_Surface_034_MP_SEL_SUR_003721.jpg,0.95,283,593,286,413,615,820,ok
on_surface,surf_Surface_035_MP_SEL_SUR_003741.jpg,-1.72,386,598,378,332,615,820,ok
on_surface,surf_Surface_035_MP_SEL_SUR_003796.jpg,3.76,291,647,306,419,615,820,ok
on_surface,surf_Surface_036_MP_SEL_SUR_003815.jpg,1.00,315,647,319,418,615,820,ok
on_surface,surf_Surface_037_MP_SEL_SUR_003915.jpg,0.35,304,717,305,554,615,820,ok
on_surface,surf_Surface_037_MP_SEL_SUR_003952.jpg,3.12,346,703,358,483,615,820,ok
on_surface,surf_Surface_037_MP_SEL_SUR_003965.jpg,0.27,325,670,326,456,615,820,ok
on_surface,surf_Surface_038_MP_SEL_SUR_003975.jpg,2.08,357,636,365,416,615,820,ok
on_surface,surf_Surface_038_MP_SEL_SUR_004011.jpg,2.16,377,658,386,419,615,820,ok
on_surface,surf_Surface_038_MP_SEL_SUR_004020.jpg,-1.02,340,572,336,347,615,820,ok
on_surface,surf_Surface_039_MP_SEL_SUR_004117.jpg,0.00,314,643,314,368,615,820,ok
on_surface,surf_Surface_040_MP_SEL_SUR_004198.jpg,-0.48,326,648,324,407,615,820,ok
on_surface,surf_Surface_041_MP_SEL_SUR_004254.jpg,2.32,197,726,208,454,615,820,ok
on_surface,surf_Surface_041_MP_SEL_SUR_004255.jpg,8.67,177,715,222,420,615,820,ok
on_surface,surf_Surface_041_MP_SEL_SUR_004265.jpg,,,,,,615,820,skipped
on_surface,surf_Surface_043_MP_SEL_SUR_004432.jpg,-4.78,313,631,288,332,615,820,ok
on_surface,surf_Surface_044_MP_SEL_SUR_004460.jpg,0.25,309,700,310,473,615,820,ok
on_surface,surf_Surface_044_MP_SEL_SUR_004471.jpg,0.00,275,613,275,384,615,820,ok
on_surface,surf_Surface_044_MP_SEL_SUR_004503.jpg,-1.08,321,604,315,285,615,820,ok
on_surface,surf_Surface_045_MP_SEL_SUR_004534.jpg,0.00,317,487,317,206,615,820,ok
on_surface,surf_Surface_046_MP_SEL_SUR_004608.jpg,8.81,266,690,297,490,615,820,ok
on_surface,surf_Surface_046_MP_SEL_SUR_004680.jpg,0.00,326,518,326,321,615,820,ok
on_surface,surf_Surface_047_MP_SEL_SUR_004748.jpg,-1.23,354,662,349,429,615,820,ok
on_surface,surf_Surface_047_MP_SEL_SUR_004757.jpg,13.45,324,388,368,204,615,820,ok
on_surface,surf_Surface_048_MP_SEL_SUR_004772.jpg,15.46,275,463,361,152,615,820,ok
on_surface,surf_Surface_048_MP_SEL_SUR_004774.jpg,-0.20,314,627,313,344,615,820,ok
on_surface,surf_Surface_049_MP_SEL_SUR_004858.jpg,-1.11,296,685,293,530,615,820,ok
on_surface,surf_Surface_049_MP_SEL_SUR_004880.jpg,-0.30,300,701,299,512,615,820,ok
on_surface,surf_Surface_049_MP_SEL_SUR_004882.jpg,0.00,264,666,264,489,615,820,ok
on_surface,surf_Surface_050_MP_SEL_SUR_004967.jpg,1.61,243,323,248,145,615,820,ok
on_surface,surf_Surface_051_MP_SEL_SUR_005069.jpg,-0.71,219,489,216,248,615,820,ok
on_surface,surf_Surface_051_MP_SEL_SUR_005087.jpg,11.93,284,676,329,463,615,820,ok
on_surface,surf_Surface_052_MP_SEL_SUR_005140.jpg,0.00,314,542,314,376,615,820,ok
on_surface,surf_Surface_053_MP_SEL_SUR_005193.jpg,-0.32,372,660,371,479,615,820,ok
on_surface,surf_Surface_054_MP_SEL_SUR_005271.jpg,16.88,177,688,221,543,615,820,ok
on_surface,surf_Surface_054_MP_SEL_SUR_005276.jpg,8.90,131,712,157,546,615,820,ok
on_surface,surf_Surface_054_MP_SEL_SUR_005277.jpg,0.00,342,726,342,548,615,820,ok
on_surface,surf_Surface_054_MP_SEL_SUR_005295.jpg,25.12,224,566,292,421,615,820,excluded_mismatch
on_surface,surf_Surface_055_MP_SEL_SUR_005321.jpg,-0.33,344,618,343,443,615,820,ok
on_surface,surf_Surface_055_MP_SEL_SUR_005323.jpg,-0.97,348,546,345,368,615,820,ok
on_surface,surf_Surface_056_MP_SEL_SUR_005400.jpg,-0.41,305,694,304,553,615,820,ok
on_surface,surf_Surface_057_MP_SEL_SUR_005450.jpg,0.48,292,648,293,529,615,820,ok
on_surface,surf_Surface_060_MP_SEL_SUR_005600.jpg,0.74,233,712,235,557,615,820,ok
on_surface,surf_Surface_062_MP_SEL_SUR_005657.jpg,-5.06,295,704,281,546,615,820,ok
on_surface,surf_Surface_062_MP_SEL_SUR_005665.jpg,-8.35,375,551,354,408,615,820,ok
on_surface,surf_Surface_062_MP_SEL_SUR_005676.jpg,0.00,341,586,341,424,615,820,ok
on_surface,surf_Surface_062_MP_SEL_SUR_005694.jpg,-8.33,393,479,370,322,615,820,ok
on_surface,surf_Surface_064_MP_SEL_SUR_005771.jpg,,,,,,615,820,skipped
on_surface,surf_Surface_065_MP_SEL_SUR_005823.jpg,9.85,218,731,247,564,615,820,ok
on_surface,surf_Surface_065_MP_SEL_SUR_005837.jpg,0.65,275,626,277,450,615,820,ok
on_surface,surf_Surface_066_MP_SEL_SUR_005885.jpg,7.33,249,733,275,531,615,820,ok
on_surface,surf_Surface_068_MP_SEL_SUR_005982.jpg,0.00,319,659,319,473,615,820,ok
on_surface,surf_Surface_068_MP_SEL_SUR_005997.jpg,-12.09,277,555,232,345,615,820,ok
on_surface,surf_Surface_072_MP_SEL_SUR_006156.jpg,2.97,245,701,255,508,615,820,ok
on_surface,surf_Surface_075_MP_SEL_SUR_007373.jpg,,,,,,615,820,skipped
on_surface,surf_Surface_075_MP_SEL_SUR_007410.jpg,5.17,277,585,297,364,615,820,ok
on_surface,surf_Surface_076_MP_SEL_SUR_007490.jpg,3.81,314,518,329,293,615,820,ok
on_surface,surf_Surface_077_MP_SEL_SUR_007543.jpg,0.81,259,722,263,439,615,820,ok
on_surface,surf_Surface_077_MP_SEL_SUR_007545.jpg,0.63,271,585,275,223,615,820,ok
on_surface,surf_Surface_077_MP_SEL_SUR_007550.jpg,0.00,290,719,290,517,615,820,ok
on_surface,surf_Surface_077_MP_SEL_SUR_007576.jpg,-10.37,424,555,379,309,615,820,ok
on_surface,surf_Surface_078_MP_SEL_SUR_007604.jpg,0.19,268,599,269,303,615,820,ok
on_surface,surf_Surface_078_MP_SEL_SUR_007617.jpg,-10.16,306,659,263,419,615,820,ok
on_surface,surf_Surface_079_MP_SEL_SUR_007667.jpg,0.98,274,306,277,130,615,820,ok
on_surface,surf_Surface_079_MP_SEL_SUR_007696.jpg,,,,,,615,820,skipped
on_surface,surf_Surface_080_MP_SEL_SUR_007786.jpg,0.00,264,492,264,301,615,820,ok
on_surface,surf_Surface_082_MP_SEL_SUR_006338.jpg,-3.90,368,432,353,212,615,820,ok
on_surface,surf_Surface_083_MP_SEL_SUR_006369.jpg,,,,,,615,820,skipped
on_surface,surf_Surface_087_MP_SEL_SUR_006578.jpg,0.00,316,431,316,221,615,820,ok
on_surface,surf_Surface_088_MP_SEL_SUR_006623.jpg,0.00,293,722,293,507,615,820,ok
on_surface,surf_Surface_088_MP_SEL_SUR_006627.jpg,0.00,290,584,290,363,615,820,ok
on_surface,surf_Surface_091_MP_SEL_SUR_006772.jpg,0.27,195,691,196,481,615,820,ok
on_surface,surf_Surface_092_MP_SEL_SUR_006826.jpg,0.60,285,711,287,520,615,820,ok
on_surface,surf_Surface_093_MP_SEL_SUR_006862.jpg,0.00,335,622,335,405,615,820,ok
on_surface,surf_Surface_093_MP_SEL_SUR_006882.jpg,0.00,295,703,295,456,615,820,ok
on_surface,surf_Surface_093_MP_SEL_SUR_006888.jpg,-0.21,262,725,261,454,615,820,ok
on_surface,surf_Surface_094_MP_SEL_SUR_006903.jpg,-0.10,289,624,288,78,615,820,ok
on_surface,surf_Surface_094_MP_SEL_SUR_006914.jpg,-1.51,313,698,302,280,615,820,ok
on_surface,surf_Surface_094_MP_SEL_SUR_006944.jpg,-2.87,348,681,331,342,615,820,ok
on_surface,surf_Surface_095_MP_SEL_SUR_006992.jpg,3.73,233,672,256,319,615,820,ok
on_surface,surf_Surface_097_MP_SEL_SUR_007057.jpg,,,,,,615,820,skipped
on_surface,surf_Surface_099_MP_SEL_SUR_007194.jpg,0.00,304,655,304,369,615,820,ok
on_surface,surf_Surface_100_MP_SEL_SUR_007224.jpg,-0.52,361,462,358,132,615,820,ok
on_surface,surf_Surface_101_MP_SEL_SUR_007828.jpg,0.00,389,692,389,417,615,820,ok
on_surface,surf_Surface_101_MP_SEL_SUR_007838.jpg,,,,,,615,820,skipped
on_surface,surf_Surface_101_MP_SEL_SUR_007876.jpg,-0.18,252,645,251,320,615,820,ok
on_surface,surf_Surface_101_MP_SEL_SUR_007902.jpg,-0.17,332,653,331,314,615,820,ok
on_surface,surf_Surface_102_MP_SEL_SUR_007939.jpg,,,,,,615,820,skipped
on_surface,surf_Surface_103_MP_SEL_SUR_007988.jpg,8.35,253,529,296,236,615,820,ok
on_surface,surf_Surface_103_MP_SEL_SUR_008014.jpg,0.00,254,678,254,330,615,820,ok
on_surface,surf_Surface_103_MP_SEL_SUR_008039.jpg,3.58,297,703,311,479,615,820,ok
on_surface,surf_Surface_105_MP_SEL_SUR_008157.jpg,-3.72,288,311,273,80,615,820,ok
on_surface,surf_Surface_105_MP_SEL_SUR_008177.jpg,,,,,,615,820,skipped
on_surface,surf_Surface_106_MP_SEL_SUR_008244.jpg,4.86,335,539,367,163,615,820,ok
on_surface,surf_Surface_108_MP_SEL_SUR_008401.jpg,-0.47,419,598,416,236,615,820,ok
on_surface,surf_Surface_108_MP_SEL_SUR_008460.jpg,0.17,456,694,457,347,615,820,ok
on_surface,surf_Surface_108_MP_SEL_SUR_008462.jpg,-8.02,245,391,214,171,615,820,ok
on_surface,surf_Surface_109_MP_SEL_SUR_008474.jpg,-8.91,314,537,264,218,615,820,ok
on_surface,surf_Surface_109_MP_SEL_SUR_008517.jpg,3.93,297,591,315,329,615,820,ok
on_surface,surf_Surface_109_MP_SEL_SUR_008537.jpg,2.90,275,619,286,402,615,820,ok
on_surface,surf_Surface_111_MP_SEL_SUR_008635.jpg,0.26,316,648,317,425,615,820,ok
on_surface,surf_Surface_111_MP_SEL_SUR_008671.jpg,2.16,299,667,307,455,615,820,ok
on_surface,surf_Surface_112_MP_SEL_SUR_008740.jpg,0.52,307,652,309,433,615,820,ok
on_surface,surf_Surface_112_MP_SEL_SUR_008759.jpg,-0.49,347,513,345,280,615,820,ok
on_surface,surf_Surface_113_MP_SEL_SUR_008845.jpg,0.00,309,607,309,380,615,820,ok
on_surface,surf_Surface_114_MP_SEL_SUR_008882.jpg,0.00,309,695,309,407,615,820,ok
on_surface,surf_Surface_115_MP_SEL_SUR_008997.jpg,-5.87,306,692,281,449,615,820,ok
on_surface,surf_Surface_116_MP_SEL_SUR_009073.jpg,-0.39,368,622,366,331,615,820,ok
on_surface,surf_Surface_116_MP_SEL_SUR_009077.jpg,6.56,297,690,323,464,615,820,ok
on_surface,surf_Surface_116_MP_SEL_SUR_009101.jpg,5.30,336,709,358,472,615,820,ok
on_surface,surf_Surface_118_MP_SEL_SUR_009221.jpg,12.58,169,712,244,376,615,820,ok
on_surface,surf_Surface_118_MP_SEL_SUR_009272.jpg,3.94,318,669,335,422,615,820,ok
on_surface,surf_Surface_119_MP_SEL_SUR_009296.jpg,-3.97,320,666,301,392,615,820,ok
on_surface,surf_Surface_121_MP_SEL_SUR_009411.jpg,-2.28,304,433,294,182,615,820,ok
on_surface,surf_Surface_122_MP_SEL_SUR_009459.jpg,1.65,295,559,301,351,615,820,ok
on_surface,surf_Surface_125_MP_SEL_SUR_009587.jpg,,,,,,615,820,skipped
on_surface,surf_Surface_129_MP_SEL_SUR_009786.jpg,,,,,,615,820,skipped
