file,zone,status
20260907_205821.jpg,on_crosswalk,ok
20260907_205845.jpg,on_crosswalk,ok
20260907_210054.jpg,on_crosswalk,ok
20260907_210123.jpg,on_crosswalk,ok
20260907_210144.jpg,on_crosswalk,ok
20260907_210151.jpg,on_crosswalk,ok
20260907_210153.jpg,on_crosswalk,ok
20260907_210211.jpg,on_crosswalk,ok
20260907_210415.jpg,on_crosswalk,ok
20260907_210423.jpg,on_crosswalk,ok
20260907_210546.jpg,on_crosswalk,ok
20260907_210554.jpg,on_crosswalk,ok
20260907_210603.jpg,on_crosswalk,ok
20260907_210649.jpg,on_crosswalk,ok
20260907_210703.jpg,on_crosswalk,ok
20260907_210724.jpg,on_crosswalk,ok
20260907_210733.jpg,on_crosswalk,ok
20260907_210906.jpg,on_crosswalk,ok
20260907_210917.jpg,on_crosswalk,ok
20260907_210957.jpg,on_crosswalk,ok
20260907_211008.jpg,on_crosswalk,ok
20260907_211144.jpg,on_crosswalk,ok
20260907_211147.jpg,on_crosswalk,ok
20260907_211203.jpg,on_crosswalk,ok
20260907_211210.jpg,on_crosswalk,ok
20260907_211211.jpg,on_crosswalk,ok
20260907_211358.jpg,on_crosswalk,ok
left (1184).jpg,on_crosswalk,ok
left (1393).jpg,crossed_none,ok
left (1625).jpg,on_crosswalk,ok
left (1666).jpg,on_crosswalk,ok
left (1900).jpg,on_crosswalk,ok
left (2).jpg,on_crosswalk,ok
left (210).jpg,on_crosswalk,ok
left (2133).jpg,on_crosswalk,ok
left (2341).jpg,on_crosswalk,ok
left (235).jpg,on_crosswalk,ok
left (2574).jpg,on_crosswalk,ok
left (2630).jpg,on_crosswalk,ok
left (2849).jpg,on_crosswalk,ok
left (3072).jpg,on_crosswalk,ok
left (3290).jpg,on_crosswalk,ok
left (3306).jpg,on_crosswalk,ok
left (3355).jpg,on_crosswalk,ok
left (3588).jpg,on_crosswalk,ok
left (443).jpg,on_crosswalk,ok
left (508).jpg,on_crosswalk,ok
left (718).jpg,on_crosswalk,ok
left (951).jpg,on_crosswalk,ok
