file,zone,status
20260907_210101.jpg,approach,ok
20260907_210110.jpg,approach,ok
20260907_210120.jpg,approach,ok
20260907_210207.jpg,approach,ok
20260907_210216.jpg,approach,ok
20260907_210225.jpg,approach,ok
20260907_210924.jpg,approach,ok
20260907_210927.jpg,approach,ok
20260907_210935.jpg,approach,ok
20260907_210937.jpg,approach,ok
20260907_210950.jpg,approach,ok
20260907_211356.jpg,approach,ok
left (1).jpg,approach,ok
left (1457).jpg,approach,ok
left (1690).jpg,approach,ok
left (2639).jpg,approach,ok
right (1482).jpg,approach,ok
right (2665).jpg,approach,ok
