class,filename,position,status
1_approach,20260803_203549.jpg,-2,ok
1_approach,20260803_203745.jpg,-2,ok
1_approach,20260803_203752.jpg,-2,ok
1_approach,20260803_203912.jpg,-2,ok
1_approach,20260812_205302.jpg,-2,ok
1_approach,20260812_205406.jpg,-2,ok
1_approach,20260812_205543.jpg,-2,ok
1_approach,20260821_190952.jpg,-2,ok
1_approach,20260821_193222.jpg,-2,ok
1_approach,20260823_142748.jpg,-2,ok
1_approach,20260823_142756.jpg,-2,ok
1_approach,20260823_143119.jpg,-1,ok
1_approach,20260823_143123.jpg,-1,ok
1_approach,20260823_143152.jpg,2,ok
1_approach,20260823_143257.jpg,2,ok
1_approach,20260823_143300.jpg,0,ok
1_approach,20260823_143304.jpg,-1,ok
1_approach,20260823_160517.jpg,-2,ok
1_approach,20260823_160522.jpg,-2,ok
1_approach,20260823_160802.jpg,2,ok
1_approach,20260823_160850.jpg,-2,ok
1_approach,20260823_160946.jpg,-2,ok
1_approach,20260823_161518.jpg,2,ok
1_approach,20260823_161526.jpg,1,ok
1_approach,20260823_161533.jpg,-1,ok
1_approach,20260823_161553.jpg,-1,ok
1_approach,20260823_161654.jpg,-2,ok
1_approach,20260823_161825.jpg,-1,ok
1_approach,20260823_162335.jpg,-2,ok
1_approach,20260823_162338.jpg,-1,ok
1_approach,20260823_162341.jpg,0,ok
1_approach,20260823_162421.jpg,1,ok
1_approach,20260823_162424.jpg,2,ok
1_approach,20260824_184811.jpg,2,ok
1_approach,20260824_184849.jpg,1,ok
1_approach,20260824_195646.jpg,-1,ok
1_approach,20260824_195651.jpg,-1,ok
1_approach,20260824_195707.jpg,0,ok
1_approach,20260824_195908.jpg,2,ok
1_approach,20260824_195931.jpg,2,ok
1_approach,20260824_200049.jpg,-1,ok
1_approach,20260824_200122.jpg,1,ok
1_approach,20260824_200133.jpg,2,ok
1_approach,20260824_200238.jpg,-2,ok
1_approach,20260824_200248.jpg,-1,ok
1_approach,20260824_200341.jpg,-2,ok
1_approach,20260824_200356.jpg,-2,ok
1_approach,20260827_200804.jpg,0,ok
1_approach,20260827_205348.jpg,2,ok
1_approach,20260827_205637.jpg,-2,ok
1_approach,20260828_103715.jpg,1,ok
1_approach,20260828_103723.jpg,-2,ok
1_approach,20260828_103923.jpg,-2,ok
1_approach,20260828_103929.jpg,,skipped
1_approach,20260828_104010.jpg,0,ok
1_approach,20260828_104135.jpg,2,ok
1_approach,20260828_104137.jpg,1,ok
1_approach,20260828_104153.jpg,-1,ok
1_approach,20260828_104220.jpg,-2,ok
1_approach,20260828_104245.jpg,2,ok
1_approach,20260828_104248.jpg,0,ok
1_approach,20260828_104616.jpg,2,ok
1_approach,20260828_104632.jpg,-2,ok
1_approach,20260828_104717.jpg,-1,ok
1_approach,20260831_200214.jpg,0,ok
1_approach,20260831_200219.jpg,0,ok
1_approach,20260831_200231.jpg,-2,ok
1_approach,20260831_200457.jpg,-1,ok
1_approach,20260831_200608.jpg,0,ok
1_approach,20260831_200625.jpg,-2,ok
1_approach,20260831_200826.jpg,0,ok
1_approach,20260831_200838.jpg,0,ok
1_approach,20260831_200930.jpg,0,ok
1_approach,20260831_201012.jpg,2,ok
1_approach,20260831_201027.jpg,1,ok
1_approach,20260831_201028.jpg,2,ok
1_approach,20260831_201123.jpg,-2,ok
1_approach,20260831_201143.jpg,0,ok
1_approach,20260831_201157.jpg,1,ok
1_approach,20260831_201238.jpg,-2,ok
1_approach,20260831_201252.jpg,-2,ok
1_approach,20260831_201255.jpg,0,ok
1_approach,20260831_201310.jpg,2,ok
1_approach,20260831_201322.jpg,2,ok
1_approach,20260831_201415.jpg,-2,ok
1_approach,20260831_201434.jpg,-2,ok
1_approach,20260831_201436.jpg,0,ok
1_approach,20260902_165918.jpg,1,ok
1_approach,20260902_165924.jpg,2,ok
1_approach,20260902_170231.jpg,-1,ok
1_approach,20260904_161736.jpg,0,ok
1_approach,left (1).jpg,2,ok
1_approach,left (1457).jpg,0,ok
1_approach,left (1690).jpg,0,ok
1_approach,left (2639).jpg,2,ok
1_approach,right (1482).jpg,0,ok
1_approach,right (2665).jpg,0,ok
2_front,20251119_130610_033_saved.jpg,0,ok
2_front,20251119_130610_073_saved.jpg,0,ok
2_front,20251119_131146_092_saved.jpg,1,ok
2_front,20251119_131206_025_saved.jpg,-2,ok
2_front,20251119_131658_023_saved.jpg,0,ok
2_front,20251119_131658_099_saved.jpg,0,ok
2_front,20251119_131658_100_saved.jpg,0,ok
2_front,20251119_132013_049_saved.jpg,2,ok
2_front,20251119_132013_100_saved.jpg,2,ok
2_front,20251119_153628.jpg,-1,ok
2_front,20251119_154454_012_saved.jpg,0,ok
2_front,20251119_154454_100_saved.jpg,0,ok
2_front,20251119_155329_100_saved.jpg,2,ok
2_front,20251119_160548_025_saved.jpg,1,ok
2_front,20251119_160555_055_saved.jpg,1,ok
2_front,20251119_161645.jpg,0,ok
2_front,20251119_161646_016_saved.jpg,0,ok
2_front,20251119_161652_018_saved.jpg,1,ok
2_front,20251119_161652_081_saved.jpg,1,ok
2_front,20251119_161750_002_saved.jpg,0,ok
2_front,20251119_161750_090_saved.jpg,1,ok
2_front,20251119_162002.jpg,2,ok
2_front,20251119_162003_096_saved.jpg,2,ok
2_front,20251119_162009_097_saved.jpg,2,ok
2_front,20251119_162308_009_saved.jpg,0,ok
2_front,20251119_162317_030_saved.jpg,1,ok
2_front,20251119_163010_026_saved.jpg,0,ok
2_front,20251119_163013_023_saved.jpg,1,ok
2_front,20251119_163013_068_saved.jpg,0,ok
2_front,20251119_163243_040_saved.jpg,1,ok
2_front,20251119_163243_078_saved.jpg,,skipped
2_front,20251119_163653_011_saved.jpg,1,ok
2_front,20251119_163653_047_saved.jpg,1,ok
2_front,20251119_163716_004_saved.jpg,-1,ok
2_front,20251119_163716_015_saved.jpg,-1,ok
2_front,20251119_163716_065_saved.jpg,-2,ok
2_front,20251119_163913_009_saved.jpg,-2,ok
2_front,20251119_163913_041_saved.jpg,-1,ok
2_front,20251119_163913_069_saved.jpg,-2,ok
2_front,20251119_163913_081_saved.jpg,-2,ok
2_front,20251119_164334_029_saved.jpg,1,ok
2_front,20251119_164340_063_saved.jpg,1,ok
2_front,20251119_164354_018_saved.jpg,1,ok
2_front,20251119_164354_070_saved.jpg,1,ok
2_front,20251119_164425_025_saved.jpg,1,ok
2_front,20251119_164425_098_saved.jpg,1,ok
2_front,20251119_164432_100_saved.jpg,0,ok
2_front,20251119_175218_020_saved.jpg,1,ok
2_front,20251119_175218_096_saved.jpg,1,ok
2_front,20251119_175635_016_saved.jpg,-1,ok
2_front,20251119_175635_091_saved.jpg,-1,ok
2_front,20251119_175647_046_saved.jpg,-1,ok
2_front,20251119_175647_072_saved.jpg,-1,ok
2_front,20251119_180913.jpg,0,ok
2_front,20251119_180913_005_saved.jpg,,skipped
2_front,20251119_180913_078_saved.jpg,0,ok
2_front,20251119_180921_003_saved.jpg,,skipped
2_front,20251119_180921_056_saved.jpg,1,ok
2_front,20251119_181245.jpg,2,ok
2_front,20251119_181245_081_saved.jpg,1,ok
2_front,20251120_163823_084_saved.jpg,-2,ok
2_front,20251120_164854_014_saved.jpg,0,ok
2_front,20251120_164854_022_saved.jpg,1,ok
2_front,20251120_164854_100_saved.jpg,0,ok
2_front,20251120_165640_012_saved.jpg,1,ok
2_front,20251120_165640_025_saved.jpg,1,ok
2_front,20251120_165646_067_saved.jpg,1,ok
2_front,20251120_165646_093_saved.jpg,0,ok
2_front,20251120_170830_031_saved.jpg,-1,ok
2_front,20251120_170830_044_saved.jpg,-1,ok
2_front,20251120_170830_096_saved.jpg,0,ok
2_front,20251120_171001_034_saved.jpg,0,ok
2_front,20251120_171001_060_saved.jpg,0,ok
2_front,20251120_171001_086_saved.jpg,0,ok
2_front,20251120_171001_099_saved.jpg,0,ok
2_front,20251120_171353_096_saved.jpg,0,ok
2_front,20260708_203302.jpg,0,ok
2_front,20260708_203323.jpg,0,ok
2_front,20260709_202951.jpg,0,ok
2_front,20260709_203009.jpg,-1,ok
2_front,20260709_203013.jpg,-1,ok
2_front,20260719_141356.jpg,0,ok
2_front,20260724_201400.jpg,0,ok
2_front,20260724_201438.jpg,0,ok
2_front,20260724_201439.jpg,0,ok
2_front,20260724_202716.jpg,0,ok
2_front,20260731_012226.jpg,0,ok
2_front,20260731_012424.jpg,1,ok
2_front,20260731_012622.jpg,0,ok
2_front,20260731_012910.jpg,-1,ok
2_front,20260731_013101.jpg,0,ok
2_front,20260731_013418.jpg,0,ok
2_front,20260731_013602.jpg,0,ok
2_front,20260731_013614.jpg,0,ok
2_front,20260731_013841.jpg,0,ok
2_front,20260731_013847.jpg,0,ok
2_front,20260731_014020.jpg,0,ok
2_front,20260731_014028.jpg,0,ok
2_front,20260731_014407.jpg,0,ok
2_front,20260731_014413.jpg,0,ok
2_front,20260731_014416.jpg,0,ok
2_front,20260731_014838.jpg,0,ok
2_front,20260731_015012.jpg,2,ok
2_front,20260731_015119.jpg,1,ok
2_front,20260731_015142.jpg,0,ok
2_front,20260731_015305.jpg,0,ok
2_front,20260731_015317.jpg,0,ok
2_front,20260731_015618.jpg,0,ok
2_front,20260731_015621.jpg,0,ok
2_front,20260731_015646.jpg,0,ok
2_front,20260731_015823.jpg,2,ok
2_front,20260731_015828.jpg,2,ok
2_front,20260731_015837.jpg,1,ok
2_front,20260731_020000.jpg,1,ok
2_front,20260731_020015.jpg,0,ok
2_front,20260731_020157.jpg,0,ok
2_front,20260731_020810.jpg,2,ok
2_front,20260731_020833.jpg,1,ok
2_front,20260731_020841.jpg,1,ok
2_front,20260731_021430.jpg,1,ok
2_front,20260731_022025.jpg,2,ok
2_front,20260731_022041.jpg,0,ok
2_front,20260731_022107.jpg,-2,ok
2_front,20260731_022539.jpg,0,ok
2_front,20260731_023328.jpg,0,ok
2_front,20260731_023444.jpg,0,ok
2_front,20260804_182203.jpg,-1,ok
2_front,20260804_182408.jpg,0,ok
2_front,20260808_000203.jpg,2,ok
2_front,20260808_000211.jpg,0,ok
2_front,20260809_172925.jpg,0,ok
2_front,20260809_172935.jpg,0,ok
2_front,20260809_173923.jpg,0,ok
2_front,20260810_202356.jpg,0,ok
2_front,20260812_203837.jpg,0,ok
2_front,20260812_205409.jpg,0,ok
2_front,20260812_205545.jpg,0,ok
2_front,20260819_122945.jpg,2,ok
2_front,20260821_190959.jpg,-1,ok
2_front,20260821_193228.jpg,1,ok
2_front,20260823_160657.jpg,-2,ok
2_front,20260824_195740.jpg,0,ok
2_front,20260824_200125.jpg,0,ok
2_front,20260824_200144.jpg,0,ok
2_front,20260827_091728.jpg,0,ok
2_front,20260827_201705.jpg,0,ok
2_front,20260827_205354.jpg,0,ok
2_front,20260828_103725.jpg,0,ok
2_front,20260828_104029.jpg,0,ok
2_front,20260828_104035.jpg,0,ok
2_front,20260828_104200.jpg,0,ok
2_front,20260828_104618.jpg,0,ok
2_front,20260828_104625.jpg,0,ok
2_front,20260828_104644.jpg,0,ok
2_front,20260828_104719.jpg,0,ok
2_front,20260831_200216.jpg,0,ok
2_front,20260831_200223.jpg,1,ok
2_front,20260831_200237.jpg,1,ok
2_front,20260831_200831.jpg,1,ok
2_front,20260831_200840.jpg,0,ok
2_front,20260831_200933.jpg,0,ok
2_front,20260831_201018.jpg,0,ok
2_front,20260831_201135.jpg,0,ok
2_front,20260831_201147.jpg,0,ok
2_front,20260831_201201.jpg,0,ok
2_front,20260831_201244.jpg,0,ok
2_front,20260831_201247.jpg,0,ok
2_front,20260831_201315.jpg,0,ok
2_front,20260831_201318.jpg,0,ok
2_front,20260831_201326.jpg,0,ok
2_front,20260831_201418.jpg,0,ok
2_front,20260831_201438.jpg,0,ok
2_front,20260902_170403.jpg,0,ok
2_front,20260902_173827.jpg,0,ok
2_front,20260904_161811.jpg,-1,ok
2_front,20260904_161825.jpg,0,ok
2_front,20260904_170801.jpg,0,ok
2_front,20260904_170828.jpg,1,ok
2_front,20260904_170848.jpg,-1,ok
2_front,20260904_172130.jpg,0,ok
2_front,20260904_172202.jpg,0,ok
3_left,20260708_203305.jpg,-1,ok
3_left,20260708_203311.jpg,1,ok
3_left,20260708_203334.jpg,1,ok
3_left,20260708_203344.jpg,0,ok
3_left,20260709_201944.jpg,-1,ok
3_left,20260709_202953.jpg,0,ok
3_left,20260709_203041.jpg,,skipped
3_left,20260719_141740.jpg,1,ok
3_left,20260722_133658.jpg,1,ok
3_left,20260722_133707.jpg,1,ok
3_left,20260722_133710.jpg,1,ok
3_left,20260722_133728.jpg,,skipped
3_left,20260722_133731.jpg,2,ok
3_left,20260724_180436.jpg,-1,ok
3_left,20260724_190451.jpg,-1,ok
3_left,20260724_201327.jpg,0,ok
3_left,20260724_201426.jpg,0,ok
3_left,20260724_201427.jpg,0,ok
3_left,20260724_202157.jpg,0,ok
3_left,20260724_202159.jpg,-1,ok
3_left,20260724_202446.jpg,-1,ok
3_left,20260724_202718.jpg,0,ok
3_left,20260727_151140.jpg,-1,ok
3_left,20260727_151144.jpg,2,ok
3_left,20260727_151146.jpg,0,ok
3_left,20260730_190446.jpg,0,ok
3_left,20260730_190448.jpg,0,ok
3_left,20260731_012051.jpg,0,ok
3_left,20260731_012230.jpg,0,ok
3_left,20260731_012403.jpg,-1,ok
3_left,20260731_012428.jpg,0,ok
3_left,20260731_012620.jpg,1,ok
3_left,20260731_012633.jpg,-1,ok
3_left,20260731_012912.jpg,0,ok
3_left,20260731_013103.jpg,1,ok
3_left,20260731_013835.jpg,0,ok
3_left,20260731_013848.jpg,0,ok
3_left,20260731_014014.jpg,2,ok
3_left,20260731_014842.jpg,-1,ok
3_left,20260731_014851.jpg,-1,ok
3_left,20260731_014958.jpg,-1,ok
3_left,20260731_015123.jpg,0,ok
3_left,20260731_015244.jpg,1,ok
3_left,20260731_015308.jpg,0,ok
3_left,20260731_015603.jpg,2,ok
3_left,20260731_015643.jpg,-1,ok
3_left,20260731_015831.jpg,1,ok
3_left,20260731_020033.jpg,2,ok
3_left,20260731_020211.jpg,2,ok
3_left,20260731_020847.jpg,0,ok
3_left,20260731_021434.jpg,1,ok
3_left,20260731_022047.jpg,2,ok
3_left,20260731_022112.jpg,0,ok
3_left,20260731_022547.jpg,0,ok
3_left,20260804_182410.jpg,2,ok
3_left,20260805_202408.jpg,2,ok
3_left,20260805_202411.jpg,1,ok
3_left,20260805_202442.jpg,1,ok
3_left,20260805_202450.jpg,1,ok
3_left,20260806_203443.jpg,1,ok
3_left,20260806_203447.jpg,0,ok
3_left,20260809_172943.jpg,0,ok
3_left,20260809_173618.jpg,0,ok
3_left,20260809_173925.jpg,0,ok
3_left,20260812_203835.jpg,0,ok
3_left,20260812_205304.jpg,0,ok
3_left,20260812_205410.jpg,0,ok
3_left,20260823_160903.jpg,0,ok
3_left,20260823_161829.jpg,0,ok
3_left,20260824_184815.jpg,1,ok
3_left,20260824_184901.jpg,0,ok
3_left,20260824_195734.jpg,0,ok
3_left,20260824_200139.jpg,0,ok
3_left,20260828_104623.jpg,0,ok
3_left,20260831_200450.jpg,0,ok
3_left,20260831_201016.jpg,0,ok
3_left,20260831_201159.jpg,0,ok
3_left,20260831_201245.jpg,0,ok
3_left,20260831_201313.jpg,0,ok
3_left,20260831_201325.jpg,0,ok
3_left,20260831_201420.jpg,-1,ok
3_left,20260831_201440.jpg,0,ok
3_left,20260902_165849.jpg,0,ok
3_left,20260902_165851.jpg,0,ok
3_left,20260902_165932.jpg,1,ok
3_left,20260902_165942.jpg,1,ok
3_left,20260902_170359.jpg,-1,ok
3_left,20260902_170405.jpg,0,ok
3_left,20260904_161730.jpg,0,ok
3_left,20260904_161733.jpg,0,ok
3_left,20260904_161813.jpg,-1,ok
3_left,20260904_161814.jpg,-1,ok
3_left,20260904_161820.jpg,0,ok
3_left,20260904_170802.jpg,0,ok
3_left,20260904_170803.jpg,-1,ok
3_left,20260904_170830.jpg,0,ok
3_left,20260904_170831.jpg,0,ok
3_left,20260904_170845.jpg,-1,ok
3_left,20260904_170847.jpg,-1,ok
3_left,20260904_172132.jpg,-1,ok
3_left,20260904_172133.jpg,-1,ok
3_left,20260904_172204.jpg,0,ok
3_left,left (1184).jpg,1,ok
3_left,left (1393).jpg,-1,ok
3_left,left (1625).jpg,-1,ok
3_left,left (1666).jpg,-1,ok
3_left,left (1900).jpg,0,ok
3_left,left (2).jpg,1,ok
3_left,left (210).jpg,-2,ok
3_left,left (2133).jpg,0,ok
3_left,left (2341).jpg,0,ok
3_left,left (235).jpg,0,ok
3_left,left (2574).jpg,0,ok
3_left,left (2630).jpg,-2,ok
3_left,left (2849).jpg,-1,ok
3_left,left (3072).jpg,0,ok
3_left,left (3290).jpg,0,ok
3_left,left (3306).jpg,0,ok
3_left,left (3355).jpg,0,ok
3_left,left (3588).jpg,0,ok
3_left,left (443).jpg,-2,ok
3_left,left (508).jpg,-2,ok
3_left,left (718).jpg,0,ok
3_left,left (951).jpg,0,ok
4_right,20260708_192203.jpg,1,ok
4_right,20260708_203255.jpg,0,ok
4_right,20260708_203259.jpg,0,ok
4_right,20260709_201946.jpg,-1,ok
4_right,20260709_203000.jpg,0,ok
4_right,20260709_203021.jpg,,skipped
4_right,20260709_203844.jpg,,skipped
4_right,20260719_141743.jpg,0,ok
4_right,20260719_141815.jpg,,skipped
4_right,20260719_141816.jpg,-1,ok
4_right,20260719_141822.jpg,-1,ok
4_right,20260719_150939.jpg,0,ok
4_right,20260722_133700.jpg,0,ok
4_right,20260722_133704.jpg,1,ok
4_right,20260724_190853.jpg,0,ok
4_right,20260724_190909.jpg,0,ok
4_right,20260724_190912.jpg,1,ok
4_right,20260724_200442.jpg,1,ok
4_right,20260724_200446.jpg,0,ok
4_right,20260724_200447.jpg,0,ok
4_right,20260724_200454.jpg,0,ok
4_right,20260724_201403.jpg,2,ok
4_right,20260724_201430.jpg,1,ok
4_right,20260724_201431.jpg,1,ok
4_right,20260724_201455.jpg,0,ok
4_right,20260724_201456.jpg,1,ok
4_right,20260724_202200.jpg,1,ok
4_right,20260724_202202.jpg,0,ok
4_right,20260724_202443.jpg,0,ok
4_right,20260724_202712.jpg,0,ok
4_right,20260727_151135.jpg,0,ok
4_right,20260727_151147.jpg,1,ok
4_right,20260727_151149.jpg,1,ok
4_right,20260730_190450.jpg,1,ok
4_right,20260730_190453.jpg,1,ok
4_right,20260731_012218.jpg,0,ok
4_right,20260731_012312.jpg,0,ok
4_right,20260731_012352.jpg,,skipped
4_right,20260731_012416.jpg,,skipped
4_right,20260731_012611.jpg,-2,ok
4_right,20260731_012629.jpg,1,ok
4_right,20260731_012908.jpg,0,ok
4_right,20260731_013059.jpg,-1,ok
4_right,20260731_013106.jpg,0,ok
4_right,20260731_013423.jpg,-2,ok
4_right,20260731_013453.jpg,-1,ok
4_right,20260731_013608.jpg,0,ok
4_right,20260731_013837.jpg,0,ok
4_right,20260731_013838.jpg,0,ok
4_right,20260731_013850.jpg,0,ok
4_right,20260731_014023.jpg,-1,ok
4_right,20260731_014024.jpg,-1,ok
4_right,20260731_014423.jpg,1,ok
4_right,20260731_014937.jpg,-2,ok
4_right,20260731_015001.jpg,0,ok
4_right,20260731_015126.jpg,1,ok
4_right,20260731_015207.jpg,-1,ok
4_right,20260731_015235.jpg,-1,ok
4_right,20260731_015310.jpg,0,ok
4_right,20260731_015640.jpg,0,ok
4_right,20260731_015826.jpg,2,ok
4_right,20260731_015834.jpg,1,ok
4_right,20260731_020200.jpg,1,ok
4_right,20260731_020222.jpg,-2,ok
4_right,20260731_020552.jpg,,skipped
4_right,20260731_020835.jpg,1,ok
4_right,20260731_020844.jpg,1,ok
4_right,20260731_021438.jpg,0,ok
4_right,20260731_022044.jpg,0,ok
4_right,20260731_022050.jpg,0,ok
4_right,20260731_022543.jpg,1,ok
4_right,20260803_202350.jpg,0,ok
4_right,20260803_202401.jpg,0,ok
4_right,20260803_202404.jpg,0,ok
4_right,20260803_202425.jpg,0,ok
4_right,20260803_202436.jpg,0,ok
4_right,20260803_202438.jpg,0,ok
4_right,20260803_203502.jpg,1,ok
4_right,20260803_203754.jpg,-1,ok
4_right,20260803_203914.jpg,,skipped
4_right,20260803_203917.jpg,,skipped
4_right,20260803_203942.jpg,-1,ok
4_right,20260803_203945.jpg,0,ok
4_right,20260804_182205.jpg,-1,ok
4_right,20260804_182403.jpg,-1,ok
4_right,20260804_182405.jpg,0,ok
4_right,20260805_182210.jpg,0,ok
4_right,20260805_202144.jpg,0,ok
4_right,20260805_202149.jpg,0,ok
4_right,20260806_203445.jpg,1,ok
4_right,20260808_114925.jpg,0,ok
4_right,20260809_172941.jpg,1,ok
4_right,20260809_173622.jpg,-1,ok
4_right,20260809_173921.jpg,-2,ok
4_right,20260809_180128.jpg,0,ok
4_right,20260809_180436.jpg,-1,ok
4_right,20260809_184426.jpg,0,ok
4_right,20260812_203831.jpg,0,ok
4_right,20260812_203832.jpg,0,ok
4_right,20260812_205130.jpg,0,ok
4_right,20260812_205232.jpg,0,ok
4_right,20260812_205408.jpg,0,ok
4_right,20260821_191004.jpg,0,ok
4_right,20260821_191014.jpg,0,ok
4_right,20260821_193234.jpg,-1,ok
4_right,20260823_142842.jpg,-1,ok
4_right,20260823_160640.jpg,-2,ok
4_right,20260823_160704.jpg,-1,ok
4_right,20260823_160853.jpg,0,ok
4_right,20260823_160857.jpg,-1,ok
4_right,20260824_195730.jpg,-1,ok
4_right,20260824_200051.jpg,-1,ok
4_right,20260824_200250.jpg,1,ok
4_right,20260827_201707.jpg,0,ok
4_right,20260827_205639.jpg,-1,ok
4_right,20260828_104040.jpg,0,ok
4_right,20260828_104042.jpg,0,ok
4_right,20260828_104621.jpg,1,ok
4_right,20260828_104642.jpg,-1,ok
4_right,20260828_115144.jpg,0,ok
4_right,20260831_200234.jpg,1,ok
4_right,20260831_200454.jpg,0,ok
4_right,20260831_200615.jpg,0,ok
4_right,20260831_200628.jpg,0,ok
4_right,20260831_200820.jpg,-1,ok
4_right,20260831_200935.jpg,0,ok
4_right,20260831_201020.jpg,0,ok
4_right,20260831_201133.jpg,0,ok
4_right,20260831_201149.jpg,0,ok
4_right,20260831_201202.jpg,0,ok
4_right,20260831_201242.jpg,0,ok
4_right,20260831_201316.jpg,1,ok
4_right,20260831_201327.jpg,0,ok
4_right,20260831_201437.jpg,1,ok
4_right,20260902_165935.jpg,1,ok
4_right,20260902_170356.jpg,-1,ok
4_right,20260902_173821.jpg,-1,ok
4_right,20260904_161748.jpg,1,ok
4_right,20260904_161749.jpg,1,ok
4_right,20260904_161751.jpg,0,ok
4_right,20260904_161806.jpg,0,ok
4_right,20260904_161808.jpg,0,ok
4_right,20260904_161809.jpg,0,ok
4_right,20260904_161823.jpg,0,ok
4_right,20260904_165508.jpg,0,ok
4_right,20260904_170758.jpg,0,ok
4_right,20260904_170800.jpg,0,ok
4_right,20260904_170825.jpg,1,ok
4_right,20260904_170827.jpg,1,ok
4_right,20260904_170849.jpg,-1,ok
4_right,20260904_170850.jpg,-1,ok
4_right,20260904_172128.jpg,-1,ok
4_right,20260904_172129.jpg,-1,ok
4_right,20260904_172200.jpg,0,ok
4_right,20260904_172201.jpg,0,ok
4_right,right (11).jpg,-2,ok
4_right,right (1194).jpg,0,ok
4_right,right (1195).jpg,0,ok
4_right,right (1456).jpg,0,ok
4_right,right (1753).jpg,-1,ok
4_right,right (2039).jpg,-1,ok
4_right,right (2092).jpg,0,ok
4_right,right (2378).jpg,-2,ok
4_right,right (2379).jpg,-2,ok
4_right,right (2936).jpg,-1,ok
4_right,right (3223).jpg,0,ok
4_right,right (3301).jpg,0,ok
4_right,right (569).jpg,0,ok
4_right,right (855).jpg,0,ok
